"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV3033" 0 0 7 1 2 2 0 4 3 1 2 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV3036" 0 0 0 0 0 0 0 0 0 0 0 0 1 9 3 10 6 6.5 2 1 6 9 1 2 4 1 0 1 0 0 0 2 0 4 0 3
"ASV3038" 0 0 0 5 0 0 1 1 1 2 0 2 0 0 1 0 0 1 2 0 1 0 0 3 0 0 0 0 0 1 0 0 0 1 0 0
"ASV3039" 3 0 0 0 1 0 0 0 1 0 0 0 0 1 3 1 0 3 2 1 2 2 4 4 0 1 2 1 0 1 2 0 1 1 3 0
"ASV3043" 1 2 4 1 1 4 3 6 3 4 7 1 1 5 1 6 3 1 0 2 5 0 0 0 0 1 1 2 0 0 0 0 3 1 2 1
"ASV3044" 9 2 8 1 3 0 4.5 2 2 2 4 0 2 1 4 0 0 0 0 0 1 0 0 1 1 1 0 1 1 1 2 0 0 1 0 0
"ASV3048" 4 3 2 1 1 3 0 0 1 1 0 0 0 1 1 1 0 0 5 1 2 0 0 3 3 2 1 0 2 1 1 3 3 3 1 1
"ASV3049" 0 0 2 1 1 1 0 0 1 0 4 0 3 2 2 2 1 0 1 1 2 0 2 3 0 2 1 0 0 0 2 1 6 1 2 4
"ASV3050" 0 0 0 0 0 0 0 0 0 0 0 0 12.5 1 7 1 2 5 1 6 2 4 2 1 1 0 0 0 1 0 0 0 0 1 0 0
"ASV3051" 1 3 1 2 5 2 1 5 0 2 0 5 0 0 2 0 1 0 2 0 1 0.5 0 0 0 0 5 0 0 1 1 0 0 0 0 0
"ASV3056" 3 3 0 1 3 4 1 1 4 2 8 3 1 1 3 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0
"ASV3057" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 4 3 0 0 1 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0
"ASV3059" 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 6 3 6 3 0 0 1 3 2 0 0 4 0 1 4 1 2 0 4 0 1
"ASV3061" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.5 2 0 2 4 0 3 3 4 2 2
"ASV3062" 2 1 2 0 5 0 1 1 7 2 1 0 0 0 1 1 3 1 0 1 0 2 2 0 1 0 0 1 0 0 0 1 0 1 0 0
"ASV3064" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 1 4.5 0 2 4 3 0 0 0 3 0 1
"ASV3067" 1 1 0 1 3 3 4 0 3 3 4 1 2 0 0 0 1 2 0 0 1 0 0 0 5 0 1 0 0 0 1 0 0 0 1 0
"ASV3068" 0 1 1 1 0 0 1 0 0 6 0 0 1 1 0 1 1 3 0 0 0 0 0 1 0 0 2 1 1 1 0 2 0 4 0 1
"ASV3069" 2 3 0 4 3 2 0 4 1 1 2 0 0 0 1 0 0 1 1 0 2 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0
"ASV3070" 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 4 0 1 1 1 1 2 0 0 3 7 5 1 1 3 1 2 3 1 3 1
"ASV3073" 0 2 0 1 0 2 0 0 0 2 2 0 0 0 0 0 3 2 0 1 2 1 1 0 0 1 1 1 7 1 0 2 2.5 2 1 0
"ASV3074" 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 1 4 5 0 0 1 3 0 5 2 7 1
"ASV3076" 0 0 0 0 0 0 0 0 0 0 0 0 4 7 1 3 2 9 4 3 3 3 3 2 0 0 0 0 3 1 0 0 0 1 1 1
"ASV3078" 2 0 5 0 1 0 2 0 4 1 2 0 1 0 4 0 1 0 6 0 2 1 0 2 3 0 0 2 1 1 0 2 2 3 0 1
"ASV3079" 6 3 0 0 3 1 1 3 0 0 2 1.5 0 0 1 0 1 0 0 1 1 1 0 0 3 0 1 0 0 1 0 0 1 0 2 0
"ASV3081" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 1 0 5 1 0 0 4 2 0 0 2 5 1 0 3 0 3 1
"ASV3082" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 1 4 0 2 3 4 0 6
"ASV3084" 1 1 2 1 1 2 0 2 1 1 0 4 0 2 1 0 1 4 0 0 0 3 0 1 0 2 0 0 0 0 0 0 0 0 0 2
"ASV3085" 6 0 2 1 2 0 1 0 0 3 1 1 0 4 1 1 1 0 2 0 1 2 1 1 0 3 5 1 2 1 3 1 1 0 3 1
"ASV3087" 3 1 0 1 0 4 0 0 2 0 0 6 0 0 0 1 0 0 3 4 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1
"ASV3089" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 2.5 2 4 0 2 1 4 0 0 0 0 0 0 1 0 0 0 0 0 0
"ASV3093" 4 6 1 1 8 1 3 1 5 2 4 3 1 0 0 1 0 1 4 0 0 1 0 2 0 2 0 0 2 2 0 0 1 0 0 0
"ASV3096" 2 2 7 0 3 1 0 0 1 0 3 1 19 8 10 3 8 6 9 4 11 5 3 3 29 39 30 23.5 25 21.5 18 23 38 34 19 15
"ASV3100" 1 8 4 1 3 5 3 4 5 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 3 2 0 0 0 1
"ASV3101" 4 3 1 3 2 1 5 6 3 2 0 3 3 3 1 0 2 0 4 0 0 1 6 1 1 2 3 1 0 1 6 1 4 0 2 1
"ASV3102" 3 4 0 0 3 2 1 8 5 3 0 3 1 2 0 0.5 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
"ASV3104" 2 3 0 1 2 4 1 0 2 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 4 0 0 2 2 0
"ASV3105" 1 9 1 2 2 2 3.5 7 2 7 1 6 0 1 0 2 2 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 2 1 2 1
"ASV3107" 1 0 0 0 4 2 2 0 3 2 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"ASV3110" 0 1 1 0 0 0 1 0 4 0 1 0 0 1 1 1 6 2 2 0 0 0 3 0 1 2 1 1 0 6 1 0 2 3 0 0
"ASV1407" 0 0 0 0 0 1 0 0 2 0 0 0 3 7 12 1 13 3 6 6 16 3 3 12 3 5 4 0 1 1 4 1 0 0 2 0
"ASV1408" 0 0 0 0 0 0 0 0 0 0 0 0 12 9 7 7 9 7 7 5 8 11 1 3 0 0 0 0 1 2 0 1 2 1 2 0
"ASV1409" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 1 8 2 8 3 1 7 25 5 6
"ASV1410" 0 0 0 1 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0.5 0 0 1 11 3 4 2 9 2 5 3 13 9 7
"ASV1412" 2 5 1 0 1 2 0 6 3.5 2 3 1 10 13 4 3 6 9 0 8 4 10 3 1 0 1 2 1 0 1 0 0 3 3 0 0
"ASV1413" 4 7 0 8 1 5 1 2 2 9 4 7 0 3 4 6 3 2 7 0 3 3 4 2 3 2 2 5 0 1 0 1 0 3 1 1
"ASV1414" 4 3 1 5 4 2 0 6 5 10 10 3 4 9 2 8 6 6 4 5 5 6 5 5 3 0 1 0 0 4 3 4 1 2 1 1
"ASV1415" 7 9 7 2 7 5 7 9 7 6 6 4 0 2 1 1 4 6 0 0 1 2 1 0 3 2 4 0 7 0 2 0 3 3 1 0
"ASV1416" 7 0 1 0 2 1 1 0 5 1 0 0 5 2 1 1 6 1 0 1 5 1 27 0 5 0 26 0 1 1 23 0 0 2 11 0
"ASV1417" 1 0 1 1 0 0 1 1 1 0 1 0 0.5 0 0 0 0 1 0 0 0 0 0 0 1 17 1 4 10 15 1 2 12 8 6 4
"ASV1418" 0 1 0 0 0 0 0 0 0 0 0 1 7 5 2 5 4 7 2 3 3 7 6 2 3 3 2 2 3 3 0 1 1 1 6 5
"ASV1419" 8 12 4 3 10 7 1 3 10 14 3 9 0 2 1 1 3 2 1 6 2 0 1 3 8 0 1 0 2 1 1 0 9 1 5 0
"ASV1420" 0 0 0 0 0 0 0 3 0 0 0 0 3 3 9 4 4 1 4 6 3 7 4 7 4 4.5 13 4 0 5 9 5 0 2 6 3
"ASV1421" 0 0 0 0 2 3 0 0 0 1 0 0 1 10 1 1 1 5 0 2 10 1 21 0 0 8.5 0 2 0 1 0 1 0 11 0 1
"ASV1423" 0 7 0 2 1 1 1 3 1 3 1 3 1 4 3 13 7 2 11 3 9 3 9 5 3 2 1 1 4 2 2 6 3 1 2 3
"ASV1424" 1 0 0 0 0 0 0 2 0 0 2 0 0 0 1 0 1 0 0 0 1 1 0 0 2.5 7 2 8 2 7 0 2 5 6.5 3 7
"ASV1425" 2 1 3 0 1 5 3 3 2 1 2 9 1 2 3 2 2 5 0 2 1 1 4 1 5 0 0 2 4 1 1 4 4 2 2 3
"ASV1426" 6 2 2 0 4 0 1 4 2 0 7 1 4 10 1 7 2 1 2 2 7 3 3 1 7 6 1 6 11 7 2 7 1 2 2 1
"ASV1428" 0 0 0 0 0 3 0 0 0 0 0 0 4 8 7 6 4 6 9 1 2 6 2 7 3 8 3 2 5 10 5 1 5 6 9 4.5
"ASV1429" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 1 6 4 9 16 9 3.5 22 1 20
"ASV1430" 1 7 5 3 0 3 6 6 2 1 1 7 4 5 1 1 3 1 7 9 3 3 7 4 4 3 5 0 4 1 6 1 2 2 5 1
"ASV1431" 2 13 8 6 13 7 5 7 8 2 5 1 1 2 2 0 2 3 4 2 2 1 1 0 1 0 6 0 0 1 0 1 3 1 0 0
"ASV1433" 2 0 1 5 5.5 9 2 8 19 4 5 4 13 19 6 10 8 5 4 13 7 10 6 5 17 15 12 9 7 11 7 7 8 19 6 5
"ASV1436" 2 0 0 0 0 1 1 0 1 0 0 1 7 6 9 4 7 6 9 9 12 6 3 6 8 6 13 7 6 7 9 7 8 4 11 8
"ASV1437" 4 2 1 7 10 5 6 3 5 0 7 1 3 1 2 1 3 0 0 8 1 1 0 3 2 0 0 1 1 0 1 0 0 2 0 0
"ASV1438" 0 0 0 0 0 0 0 0 0 0 0 0 12 10 5 7 6 2 4 5 4 10 2 10 7 2 0 0 1 0 0 1 0 1 1 5
"ASV1439" 0 1 0 0 0 0 0 1 0 0 0 0 4 7 4 6 2 4 2 10 2 7 0 0 0 4 3 4 1 5 0 1 1 8 1 4
"ASV1441" 14 6 3 7 10 9 7 1 6 1 6 7 1 0 1 0 0 0 0 0 1 2 0 1 4 0 0 0 2 1 0 0 0 0 0 0
"ASV1442" 9 3 1 2 4 4 2.5 10 10 12 2 4 4 5 4 7 8 12 1 6 3 10 6 1 4 2 1 4 5 1 2 4 1 5 2 6
"ASV1443" 1 7 3 4 2 7 1 2 3 2 0 1.5 3.5 8 2 3 5 3 3 2 3 3 1 0 4 4 2 1 3 5 1 2 3 11 1 2
"ASV1444" 11.5 6 8 15 9 6 6 9 8 7 3 5 1 1 0 0 0 0 0 1 2 0 0 0 1 0 0 1 1 1 0 1 1 1 0 1
"ASV1447" 7 3 8 1 2 3 3 2 6 3 4 4 18 16 17 7 11 10 5 13 9 5.5 10 14 14 4 12 3 9 7 7 6 7 2 5.5 4
"ASV1448" 2 3 5 3 7 6 6.5 0 3 9 10 2 2 2 2 1 3 1 5 1 0 3 2 4 2 2 1 2 11 2 9 3 4 3 2 1
"ASV1449" 4 6 15 10 17 9 8 13 10 4 16 10 8 14 24 25 3 4 9 15 8 6 11 18 26 29 35 25 13 16 30 36 20 22 42 48
"ASV1451" 12 15 2 1 13 4 4 7 11 4 5 4 4 3 1 0 3 3 2 6 2 8 0 0 3 2.5 5 2 0 5 2 1 2 1 2 3
"ASV1454" 2 2 10 2 2 0 11 4 2 2 9 0 6 1 8 2 4 0 10 0 5 2 20 7 4 1 11 2 2 1 7 1 7 0 6 2
"ASV1455" 0 0 0 1 1 2 0 0 1 0 0 0 1 3 1 1 1 1 1 0 2 1 0 3 1 7 2 11 3 1 6 5 5 8 4 1
"ASV1457" 3 1 1 0 3 3 5 1 2 0 1 3 3 3 2 3 1 1 4 7 7.5 1 10 0 5 3 12 5 3 3 2 2 4 0 0 3
"ASV1458" 2 0 0 0 1 1 0 2 0 0 0 0 4 1 28 2 3 0 3 5 3 3 2 5 0 0 1 0 0 0 8 0 0 1 0 0
"ASV1460" 4 8 3 5 9 17 5 9 3 9 3 1 1 2 3 2 1 0 0 0 2 1 1 0 0 1 0 0 0 0 3 0 0 1 2 0
"ASV1463" 4 11 7 7 15 7 5 6 18 10 7 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0
"ASV1465" 1 0 0 0 0 0 0 0 0 0 0 0 13 1 18 0 8 0 0 8 5 1 4 0 4 0 0 0 8 0 2 0 0 1 1 0
"ASV1467" 12 2 4 2 4 8 4 4 7 2 2 7 2 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 8 0 0 1 4 0 0 0.5
"ASV1470" 0 0 0 0 0 3 1 4 0 0 0 0 3 6 4 5 2 13 3 7 1 4 2 1 7 6 0 2 2 5 1 2 3 7 1 3
"ASV1471" 9 5 4 6 15 9 8 2 10 5 5 4 5 0 0 1 1 1 0 1 1 1 0 1 3 0 0 0 0 0 0 0 0 1 1 1
"ASV1472" 7 14 12 6 7 5 3 4 12 4 5 1 0 0 0 0 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
"ASV1473" 9 8 6 5 5 7 8 1 6 8.5 3 1 1 3 1 2 2 8 5 2 4 2 2 5 8 1 3 2 4.5 3 4 0 2 6 0 1
"ASV1474" 21 3 12 11 9 6 8 5 4 10 7 14 8 7 2.5 4 5 6 9 2 9 5 13 10 0 4 6 4 4 3 4 5 4 1 2 5.5
"ASV1475" 3 3 2 4 4 4 3 2 3 5 13 0 2 1 3 3 3 2 4 3 1 1 3 1 0 2 0 1 0 1 11 2 1 1 1 4
"ASV1476" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 17 16 6 10 3 19.5 1 8 0 14 3 6
"ASV1478" 9 0 1 5 19 4 18 0 6.5 0 15 2 0 0 1 0 0 0 0 0 0 0 0 3 1 0 0 0 3 0 0 0 4 1 0 0
"ASV1479" 10 6 1 9 9 3 4 8 11 5 9 10 0 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 1
"ASV1480" 1 3 1 0 2 3 0 0 3 0 0 0 0 1 2 2 0 9 1 1 3 2 1 1 2 6 0 2 2 7 0 6 3 1 5 6
"ASV1481" 0 0 1 0 0 1 1 0 0 1 0 0 4 1 2 1 15 1 0 0 1 1 0 6 1 6 0 1 1 9 0 3 5 6 0 4.5
"ASV1482" 5 13 5 10 7 12 4 32 3 4 4 8 1 1 3 1 1 3 6 0 0 1 0 1 5 0 1 0 1 0 0 0 0 1 0 0
"ASV1483" 12 11.5 20 21 8 13 12 9 8 9 12 12 3 4 13 3 3 3 1 4 6 2 9 8 2 8 5 7 5 5 11 4 19.5 4 4 9
"ASV1484" 6 24 5 6 9 10 6 5 10 8 3 11 1 1 1 3 0 0 3 0 1 1 0 0 0 0 0 0 0 0 4 0 0 3 1 0
"ASV1486" 4 3 2 1 3 4 3 2 2 6 5 2 5 3 5 2 8 4 5 6 3 2 2 8 3 3 0 3 1 1 0 2 1 4 1 2
"ASV1487" 2 0 0 0 1 0 1 2 1 0 0 1 2 2 3 1 2 0 14 6 4 2 5 1 3 2 2 5 8 5 8 5 3 0 2 6
"ASV1489" 1.5 5 0 2 0 1 5 4 0 3 3 1 2 0 0 3 3 0 0 6 1 0 2 1 0 0 6 2 2 1 1 2 4 0 1 0
"ASV1491" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 19 0 1 5 20 0 7 0 2 2 5
"ASV1492" 0 0 0 0 0 0 0 0 0 0 0 0 1 2 6 1 3 2 2 0 3 2 3 3 2 5 1 0 1 6 5 3 4 5 2 1
"ASV1493" 12 4 2 8 5 2 4 1 5 7 8 6 1 0 2 2 3 0 3 0 2 0 0 1 0 1 0 0 3 0 2 0 5 1 2 0
"ASV1494" 0 0 0 0 0 0 0 0 0 0 0 0 1 8 1 4.5 3 7 6 4 5 5 1 3 1 1 0 1 1 0 2 2 2 0 0 2
"ASV1495" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 1 2 0 12 2 17 1 31 0 18 0
"ASV1497" 6 0 4 1 8 0 6 0 11 1 6 1 2 0 10 0 5 1 5 0 1 0 4 0 1 0 8 0 5 1 2 0 4 0 0 0
"ASV1498" 2 2 0 0 0 1 0 1 1 0 0 0 1 6 1 3 1 4 0 4 2 4 0 0 4 8 0 4 1 7 0 7 2 14 5 4
"ASV1499" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 3 11 2 7 12 19 6 4 5 18 1 19
"ASV1500" 0 1 2 0 0 0 1 2 0 0 0 3 5 0 4 2 4 4 7 0 7 1 3 0 5 4 1 0 1 3 6 0 7 4 7 7.5
"ASV1502" 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 2 0 0 1 1 3 7 1 1 12 1 4 7 6 3 2 9 5 5 10
"ASV1503" 3 0 1 1 3 2 0 1 4 2 3 1 2 1 5 3 8 3 10 1 6 6 0 1 0 0 0 0 0 0 0 1 1 0 0 0
"ASV1505" 7 6 5 6 1 6 8 3 5 9 9 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1508" 1 1 0 1 1 0 0 0 0.5 0 1 1 0 1 1 1 1 4 2 0 0 1 0 1 0 6 3 4 1 15 3 3 2 7 1 10.5
"ASV1509" 0 4 4 5 5 5 5 4 52 2 4 2 1 0 0 0 0 2 2 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1510" 4 10 6 5 10 10 18 15 7 5 12 11 1 2 3 5 1 1 7 3 9 1 3 5 1 2 4 0 2 1 0 0 1 1 2 4
"ASV1511" 1.5 0 0 1 0 0 0 0 1 1 2 0 2.5 1 10 1 1 4 4 0 3.5 2 3 6 3 2 3 4 0 2 4 2 2 0 3 3
"ASV1512" 1 0 0 0 0 0 0 0 0 0 0 0 3 12 1 4 9 10 12 10 6 8 0 9 7 0 2 0 0 2 0 1 0 0 0 0
"ASV1513" 9 12 16 6 11 11 1 2 12 3 6 4 5 5 5 1 5 3 0 0 1 6 3 6 8.5 8 3 2.5 7 3 2 1 3 5 2 1
"ASV1515" 0 0 0 0 0 0 0 0 1 0 0 0 4 5 2 2 3 8 5 3 3 2 0 0 0 4 3 2 1 6 0 8 0 3 0 6
"ASV1517" 4 2 1 0 5 1 5 0 3 0 4 2 2 1 2 2 0 2 8 3 3 1 4 0 3 3 2 1 2 2.5 2 1 5 2 5 2
"ASV1520" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 15 0 4 2 12 1 2 1 17 4 7
"ASV1521" 7 8 0 7 1 10 2 3 7 12 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
"ASV1522" 3 4 7 4 2 5 3.5 8 4 6 5 1 3 4 3 2 4 5 4 9 3 4 0 3 3 3 2 4 2 4.5 1 2 0 0 1 2
"ASV1524" 7 4 1 1 8 8 3 0 9 5 2 2 2 1 5 0 2 3 3 0 2 3 0 4 1 0 0 1 1 0 0 2 0 1 2 0
"ASV1525" 7 2 1 1 2 1 4 1 6 6 5 0.5 5 1 1 3 1 0 1 0 3 2 2 2 1 3 5 2 1 1 4 1 1 3 4 1
"ASV1526" 0 0 0 0 0 0 0 0 0 0 0 0 5 0.5 5 4 5 0 12 6 6 2 5 2 1 2.5 1 6 4 2 13 1 6 1 4 3
"ASV1527" 0 0 0 0 0 0 0 0 0 0 0 0 5 12 5 3 3 6 2 5 3 9 1 5 0 4 0 0 0 2 2 1 0 3 2 1
"ASV1528" 0 3 2 6 2 2 2 3 2 2 0 1 2 0 1 2 2 3 1 7 2 3 1 2 0 1 1 1 2 0 0 1 0 2 3 2
"ASV1529" 56 52 46 47 55 40 49 50 49 53 69 63 33 43 51.5 27 35 39 32 49 33 32 42 33 34 31 37 40 32 20 38 41 22 29 35 44
"ASV1531" 0 0 1 1 1 2 0 1 1 0 3 1 4 4 5 0 2 2 4 4 7 6 5 1 7 7 8 11 6 7 16 7 4 11 11 13
"ASV1534" 0 0 0 0 0 0 0 0 0 0 0 0 5 7 1 4.5 4 3 7 4 5 6 0 1 0 4 0 5 0 0 1 2 0 2 1 2
"ASV1535" 6 7 5 2 3 4 0 6 7 3 2 5 3 5 1 6 2 5 1 3 2 4 5 5 4 4 7 2 4 2 0 1 3 5 2 0
"ASV1536" 0 1 0 0 0 0 0 0 0 0 0 0 5 10 6 11 0 17 5 5 7 7 3 7 0 3 0 2 0 4 0 2 1 1 1 5
"ASV1537" 6 0 0 1 5 5 1 2 3 4 3 1 0 4 3 1 4 1 0 0 1 1 1 4 2 3 0 1 1 2 0 0 3 3 0 2
"ASV1539" 0 0 0 0 0 0 1 0 0 0 0 1 6 1 4 8 2 4 4 3 2 8 0 8 0 0.5 0 2 3 3 0 3 3 4 0 0
"ASV1540" 8 6 7 3 8 5 3 7.5 8 1 6 2 7 3 6 1 5 3 10 6 5 7 1 2 7 6 6 5 4 1 3 1 3 2 3 5
"ASV1542" 0 0 0 0 0 0 0 0 0 0 0 0 6 1 3 4 2 2 14 2 8 3 6 4 3 0 4 5 1 3 7 3 2 1 2 4
"ASV1544" 3 7 2 5 10 11 10 1 5 7 4 2 2 0 2 1 3 1 1 1 1 0 0 0 3 2 5 0 10 3 2 0 1 0 6 1
"ASV8731" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 2 0 0 1
"ASV8733" 1 2 1 1 1 0 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"ASV8734" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5 0 0 0 0 0 0 0
"ASV8735" 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 2 0 3 2 0 0 1 1 0 0 1 0 0 1 0 0
"ASV8736" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
"ASV8738" 1 0 3 3 2 1 5 4 2 1 0 5 2 4 2 1 1 1 2 1 3 2 3 2 1 2 4 0 1 3.5 0 0 1 1 1 0
"ASV8740" 21 32 11 24 18 23.5 9 31 15 20 6 20 63 52.5 36 58 44 76 23 45 37 59.5 60 50 27 42 41 56 36 52.5 24 35.5 35 63 36 36
"ASV8741" 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8743" 7 8 5 9 3 3 9 7 5 9 5 6 3.5 7 1 3.5 4 7 3 8 3 5.5 3 10 1 2 0 3 2 1 0 1 1 1 5 1
"ASV8747" 0 0 0 3 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1
"ASV8748" 1 3 0 0 0 1 1 0 0 4 0 0 1 1 0 0 0 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 3 0 1 1
"ASV8752" 2 2 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 4 0
"ASV8754" 3 6 4 9 10 8 10 6 9 8 9 13 0 1 0 0 3 0 1 2 3 0 5 4 0 0 2 1 0 2 0 0 0 0 2 2
"ASV8757" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1 1 0 0 2
"ASV8759" 0 0 1 0 1 0 3.5 0 1 1 3 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
"ASV8762" 1 4 0 2 2 1 1 0 3 4 0 2 2 0 2 1 0 4 0 0 2.5 1 0 1 0 0 0 0 0 0 1 0 1 1 2 0
"ASV8764" 0 1 0 3 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ASV8766" 12 3 25 13 18 9 1 4 9 11 10 6 49 25 64 16 42 36 44 21 52 30 42 39.5 75 109.5 88 82 68.5 87 80 86 85 88 82 83
"ASV8770" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"ASV8771" 11 12 10 12 8 8 7 18 7 6 7 8 10 4 10 4 15 10 5 11 8 7 9 1 9 11 13 7 4 5 18 7 13 9 9 13
"ASV8773" 0 2 0 2 1 1 1 3 0 1 1 0 1 2 2 0 1 4 0 2 1 1 2 1 4 1 1 2 5 1 1 3 0 0 0 1
"ASV8774" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0
"ASV8778" 4 0 2 0 0 0 0 0 4 0 0 0 2 5 4 2 3 8 3 1 4 5 11 0 8 12 9 10 6 3 10 9 12 12 9 8
"ASV8779" 4 0 3 2 2 3 0 0 1 4 0 0 0 0 1 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8781" 0 0 0 0 0 0 0 0 0 0 0 0 3 4 5 3 11 4 4 9 6 11 6 2 0 2 14 2 1 1 0 6 0 1 0 2
"ASV8782" 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0
"ASV8784" 2 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"ASV8788" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8789" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 4 0 3 1 0 0.5 0 1 0 0 0 0 0 1 0 0 1 0 0 1
"ASV8791" 1.5 0 1 1 0 0 0 0 2 0 0 1 3 0 0 0 0 1.5 0 0 0 0 1 0 0 2.5 0 0 0 1 0 1 0 0 1 0
"ASV8794" 1 0 2 4 2 4 1 3 4 4 0 2 1 0 4 6 1 2 2 2 0 2 3 0 1 1 0 3 2 2 0 3 2 1 5 6
