"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV1583" 1 3 5 8 5 3 3 1 11 2 4 0 0 0 2 0 0 1 0 0 0 0 5 0 9 0 4 0 3 11 0 0 0 0 3 0
"ASV1584" 3 1 1 0 2 19 0 1 3 3 11 1 24 10 4 11 2 11 5 34 0 2 4 2 9 0 11 8 0 15 0 0 0 5 4 0
"ASV1585" 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 23 0
"ASV1586" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 29 0 0
"ASV1587" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 10 0 0 0 0 10 0
"ASV1588" 0 12 4 0 0 4 0 0 11 0 5 0 0 0 4 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1590" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 8 0 0 3 0 0 1 0 0 0 0 1 0 0 0 28 0 3 0 0 0
"ASV1591" 6 2 13 1 1 2 5 0 12 4 15 2 0 0 0 0 0 0 1 0 0 0 7 0 2 0 0 0 0 0 0 0 0 0 0 0
"ASV1592" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 2 6 21 13 6 0 13 11 0 0 0 0 0 0 0 0 0 4 0 2
"ASV1593" 5 2 11 5 6 0 4 1 15 2 11 12 0 0 4 1 0 0 0 0 0 0 0 0 4 6 0 0 0 0 2 0 1 1 0 0
"ASV1594" 13 14 0 0 4 1 1 1 1 1 3 0 7 5 3 14 15 9 0 15 12 1 14 7 16 0 10 0 0 7 11 0 22 1 16 0
"ASV1595" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1596" 0 0 0 0 0 0 0 0 0 0 0 0 1 2 5 2 15 0 7 8 2 1 9 5 0 0 0 1 6 5 1 1 2 47 15 6
"ASV1597" 1 4 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 7 0 0 0 0 0 0 0 0 19 12 0 0 0 0 0
"ASV1600" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1602" 0 0 0 0 0 0 0 0 0 0 0 0 47 0 13 0 11 0 5 0 8 0 9 0 13 0 7 0 3 0 3 0 0 9 6 4
"ASV1604" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 3 15 23 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ASV1605" 0 1 0 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 5 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1607" 0 0 0 2 0 0 2 0 1 0 2 2 1 1 0 0 1 3 0 0 3 0 2 0 0 1 2 0 5 0 2 0 0 0 0 0
"ASV1609" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 40 0 0
"ASV1610" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0
"ASV1611" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0
"ASV1613" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 17 0 0 4 0 0 3 0 0 0 0 0 11 0 15 0 0 0 0 3
"ASV1614" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 5 0 0 0 0 0
"ASV1615" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ASV1616" 0 0 0 0 0 0 0 0 0 0 0 0 3 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 3 0
"ASV1617" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1618" 10 2 7 1 1 0 7 0 17 2 12 2 0 0 9 0 0 0 0 1 2 5 0 0 0 5 5 0 6 2 10 0 7 0 4 0
"ASV1621" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 0 0 22 0 0
"ASV1622" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 11 0 32 0 0 0 0 0 0 0 0 0 0 0 6 0
"ASV1623" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 31 2 0
"ASV1625" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 1 0 0 0 0 10 1 0 0 2 1 29 0 5
"ASV1626" 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1627" 2 0 0 10 5 0 4 2 4 2 12 0 1 0 0 0 1 0 1 0 7 4 3 0 0 1 21 0 0 0 9 1 0 2 10 0
"ASV1628" 0 9 0 0 0 7 0 0 0 10 0 1 0 0 0 51 0 0 0 0 7 26 0 0 0 0 0 0 0 0 0 0 0 0 4 0
"ASV1630" 1 0 3 0 3 0 0 0 1 0 2 0 0 0 0 15 0 5 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1632" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0
"ASV1633" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0
"ASV1635" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1637" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0
"ASV1638" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 3 0 0 12 0 0 0 0 5 0 0 0
"ASV1639" 1 0 0 0 0 0 0 2 0 1 0 1 0 0 0 0 2 0 0 0 3 4 0 0 9 5 5 0 12 2 0 0 1 0 0 7
"ASV1640" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
"ASV1641" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1642" 7 1 2 2 0 0 0 0 1 0 4 0 0 0 5 0 0 0 0 0 5 0 4 0 0 0 0 0 0 14 5 0 0 0 0 0
"ASV1643" 1 3 7 6 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 4 0 0 0 2 0 15 1 10 0 4 0 2 0
"ASV1644" 2 2 1 0 3 0 0 0 4 0 6 3 0 0 0 0 0 0 12 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
"ASV1645" 1 1 0 0 0 0 0 7 0 0 6 0 0 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1646" 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1647" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0
"ASV1648" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 23
"ASV1650" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 1 0 0 0 0 1
"ASV1651" 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 3 0 0 0 0 0 0 0 0 0
"ASV1653" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 0 0 0 0 0 0 0 0
"ASV1654" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0
"ASV1655" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1656" 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 17 0 0 0 15 0 0 0 18 7 0 0 1 5 0 0 0
"ASV1657" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0
"ASV1658" 0 0 0 3 0 4 0 1 11 1 0 1 1 6 3 0 0 0 0 0 2 0 0 0 3 0 0 0 0 0 0 21 0 12 0 0
"ASV1659" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0
"ASV1660" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0
"ASV1661" 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 6 0 0 0
"ASV1662" 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 6 4 0 0 4 4 1 0 0 4 0 0 0 0 0 0 0 0 0 0
"ASV1663" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0
"ASV1664" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 25 0 0 0 0 0
"ASV1667" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 15 0 0 0 5 0 5 0 0 0 0 1 0 0 0 0 0 0
"ASV1668" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1669" 0 0 0 0 0 0 0 0 6 0 0 2 0 1 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1670" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0
"ASV1672" 1 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ASV1673" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1674" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ASV1675" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 1 0 0 0 0 0 0 0
"ASV1676" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1678" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 31 0 0 0 0 0 0 0 0 0 0 0
"ASV1679" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1680" 0 0 0 0 0 0 0 0 2 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0
"ASV1681" 13 4 23 0 9 0 0 2 12 2 6 6 0 0 8 0 0 0 2 1 2 0 1 0 0 0 0 0 33 0 0 0 0 0 4 0
"ASV1682" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 5 0 0 3 6 0 0 0 0 0 0 0 4 0 0 0 0
"ASV1683" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1684" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 1 0 7 0 0 4 0 7 0 16 3 1 0 0 1 10 0 19 0 0
"ASV1685" 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1686" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0
"ASV1690" 3 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 34 0
"ASV1691" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1692" 15 0 4 0 7 1 2 10 5 6 0 2 0 0 0 0 3 0 3 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 5 0
"ASV1693" 0 0 8 1 15 0 1 4 2 0 11 4 6 0 6 0 0 0 2 1 4 0 12 0 3 0 0 0 6 13 8 0 0 0 0 0
"ASV1695" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 25 0 0
"ASV1696" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0
"ASV1697" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 15 0 0 0
"ASV1698" 14 2 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 13 0 1 13 0 0 1 0 8 0
"ASV1700" 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 2 0 21 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0
"ASV1701" 1 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 14 0 11 0 2 5 0 0 6 12 3 5 1 2
"ASV1702" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 9 0 10 0 0 0 0
"ASV1706" 6 2 9 1 2 0 2 4 2 5 5 1 0 0 5 0 0 0 1 0 9 0 0 0 0 2 1 1 1 0 3 1 0 0 6 1
"ASV1707" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0
"ASV1708" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 3 0 0 0 0 9 15 0
"ASV1709" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 24 0 0
"ASV1710" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0
"ASV1711" 3 0 7 2 0 0 3 3 1 0 5 2 0 0 1 0 0 0 1 0 0 0 3 0 0 0 0 0 0 17 1 0 0 0 0 0
"ASV1712" 5 0 1 1 0 0 0 0 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 2 0 0 0 0 27 0 0 1 2
"ASV1713" 5 0 8 0 0 0 3 5 5 4 10 0 6 0 1 0 0 0 0 1 0 0 0 0 2 0 5 0 0 0 8 0 0 0 5 0
"ASV1714" 2 3 17 0 26 6 19 8 19 8 6 4 0 0 1 2 0 0 1 2 0 0 3 16 8 0 16 0 2 0 11 0 1 0 4 0
"ASV1715" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 31 0 0 0 0 0 0 0 0 0 0 0 1 0
"ASV1716" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 28 0 0 0 0 0
"ASV1719" 1 4 0 0 13 0 0 0 0 3 1 0 0 0 0 1 0 0 0 0 0 0 4 0 2 0 0 0 2 0 0 0 2 0 0 0
"ASV1720" 6 4 0 5 3 4 1 2 9 7 1 0 15 5 9 5 8 4 1 4 15 3 14 21 7 0 2 0 14 0 1 3 14 0 10 1
"ASV1722" 0 0 0 0 0 4 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 10 0 16 0 0 0 0 0 0
"ASV1723" 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 13 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 6
"ASV1724" 0 0 0 0 0 0 0 0 0 0 0 0 8 1 8 5 1 3 2 1 1 11 20 20 3 0 10 3 21 0 10 3 0 3 12 0
"ASV1725" 0 3 8 3 0 5 0 0 11 0 0 0 1 12 11 6 4 10 10 5 3 1 1 0 3 0 1 0 3 0 4 0 0 0 0 0
"ASV1726" 0 0 5 0 0 0 0 1 2 0 3 2 0 2 2 4 0 1 0 0 2 4 4 0 0 0 10 0 0 0 11 0 0 0 0 1
"ASV1728" 9 1 19 5 6 6 7 0 4 6 2 0 0 0 5 0 0 3 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0
"ASV1730" 0 0 5 0 1 3 12 0 0 1 0 5 1 0 17 0 4 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 5 0 0
"ASV1731" 0 0 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 22 0 16 0 0 0 0 0 0 0 2 0
"ASV1732" 3 0 1 0 3 3 0 0 1 0 4 0 0 0 1 0 0 0 0 0 0 0 9 0 0 0 8 0 5 0 9 0 0 1 4 0
"ASV1734" 0 0 0 0 0 0 0 1 7 1 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
"ASV1737" 0 0 1 0 0 0 2 1 1 0 0 2 0 2 0 0 12 4 0 4 0 2 4 0 0 3 2 0 0 13 14 0 0 0 1 0
"ASV1738" 4 0 2 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 9 0 7 0 21 1 2 0 0 16 4 0
"ASV1740" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1742" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ASV1743" 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1744" 10 4 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 18
"ASV1745" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0
"ASV1746" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1748" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1749" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0
"ASV1751" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 8 0 0 4 0 0 0 19 2 1 0 5 0 0 0
"ASV1752" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0
"ASV1753" 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0
"ASV1755" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0
"ASV1756" 9 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1758" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1759" 9 0 10 1 2 8 10 0 6 0 3 2 5 19 1 0 4 0 2 1 16 0 13 0 2 1 28 2 10 1 15 0 2 0 9 4
"ASV1766" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1767" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0
"ASV1769" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0
"ASV1770" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21
"ASV1772" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 34 8 0 0 0
"ASV1773" 0 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 19 0 0 0 0 0 0 0
"ASV1774" 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1775" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1776" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 35
"ASV1777" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1778" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0
"ASV1779" 4 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 3 0 7 0 2 10 2 1 0 21 0 0 2 0 0 0
"ASV1781" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0
"ASV1782" 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 14 1 1 7 1 0 3 0 0 0 41 0 29 0 23 0 0
"ASV1783" 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 13 1 7 3 6 0 3 0 0 0 3 0 18 6 4 0 0 4 0 0
"ASV1784" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1786" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0
"ASV1787" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0
"ASV1788" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0
"ASV1791" 8 0 19 0 5 0 0 0 1 4 13 4 0 0 0 2 0 0 0 0 2 0 0 0 0 0 2 0 11 0 0 0 0 0 0 0
"ASV1792" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1793" 0 0 0 0 0 0 0 0 0 1 0 0 3 0 3 0 6 6 4 0 26 0 7 4 0 0 0 10 0 10 6 10 0 19 5 2
"ASV1795" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1799" 2 0 0 0 2 0 3 5 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0
"ASV1800" 0 0 0 0 0 0 6 0 9 0 0 0 0 0 4 0 0 0 0 0 0 2 0 0 28 0 0 0 0 0 0 0 0 0 0 0
"ASV1802" 7 0 14 5 0 2 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 17 6 0 0 4 0 0 1 1 1
"ASV1803" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0
"ASV1805" 1 4 4 0 0 0 5 1 9 2 4 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ASV1807" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 29 0 0 8 0 0 0 0 0 0 0
"ASV1808" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 2 5 21 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1809" 0 2 5 0 0 0 0 12 1 0 11 0 3 0 0 0 0 0 0 3 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ASV1810" 0 0 1 0 0 0 1 1 3 1 0 2 0 1 1 1 0 1 0 0 0 0 4 0 0 2 2 0 0 13 0 0 0 0 0 10
"ASV1811" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 7 0 0 0 0 0
"ASV1813" 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 0 0 16 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
"ASV1814" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 21 0 0 0 0 0 0 0
"ASV1816" 0 0 1 0 0 0 0 1 0 0 2 0 1 0 1 0 0 0 0 2 1 0 3 0 0 1 11 0 0 0 6 0 0 0 2 0
"ASV1818" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 8 22 0 0 0 0 0 0 2
